,title,description,originallink,link,pubDate
0,"'통큰치킨'때 난리였는데…치킨집들 '당당치킨'엔 뜻밖 반응, 왜","사용하는 닭의 크기가 다르고, 식용유·튀김기름 등 부재료 차이도 염두에 둬야 한다고도 했다. 또 다른 업체 관계자는 “프랜차이즈마다 물류·구매 시스템 등이 달라 수익이 과도하다는 것은 일부의 얘기”라고... ",https://www.joongang.co.kr/article/25095254,https://n.news.naver.com/mnews/article/025/0003217556?sid=101,"Thu, 18 Aug 2022 16:14:00 +0900"
1,"[치킨 전쟁 민낯①]""6990원 팔아도 이익""…3만원 외친 BBQ 얼마 남기나","소비자들 사이에서도 ""그렇게 가맹점주를 걱정한다면 본사에서 가맹점에 납품하는 생닭, 파우더, 기름 등 필수 품목 가격을 낮추라""는 의견이 나왔다. 본사가 치킨 가격 탓을 하면서도 정작 필수 품목은 납품가를 올려... ",http://www.newsway.co.kr/news/view?tp=1&ud=2022081807474621520,http://www.newsway.co.kr/news/view?tp=1&ud=2022081807474621520,"Thu, 18 Aug 2022 15:24:00 +0900"
2,'쌀의 날' 걱정…가격 폭락 재고 가득 기업들이 사준다고 쌀 소비 늘어날까,"농업용 경유는 작년 7월 기준 L당 838원이었는데, 올해 7월의 경우 1651원으로 두 배 가까이 급증하면서 기름을 붓고 있다. ◆재고 쌀에 보관할 창고도 없다 지난달 기준 전국 농협 쌀 재고량은 42만8000t으로 전년(23만7000t)... ",http://www.smedaily.co.kr/news/articleView.html?idxno=236933,http://www.smedaily.co.kr/news/articleView.html?idxno=236933,"Thu, 18 Aug 2022 14:12:00 +0900"
3,‘270만호 공급’ 하향 안정화 속도 붙일까… 양극화 기름 부을수도,금리 인상기+대규모 공급책 수요자 관망세 키울 수 있어 서울 아파트값 11주째 하락 재건축 규제 완화 영향 ‘변수’ [천지일보=남승우 기자] 윤석열 정부의 첫 주택공급대책이 발표된 16일 서울 남산에서 바라본... ,http://www.newscj.com/article/20220817580528,http://www.newscj.com/article/20220817580528,"Thu, 18 Aug 2022 07:02:00 +0900"
4,"주유소 기름값 6주째 하락…휘발유 1600원, 경유 1700원대 등장",= 국제유가 하락으로 기름 값이 6주 연속 하락세를 보이고 있는 가운데 17일 대전 서구 도마동의 한 주유소에서 시민이 기름을 넣고 있다. token77@,http://www.joongdo.co.kr/web/view.php?key=20220817010004809,http://www.joongdo.co.kr/web/view.php?key=20220817010004809,"Wed, 17 Aug 2022 16:58:00 +0900"
5,내가 너를 지명하여 불렀나니 ... [짐바브웨 김문식 선교사],되어서야 기름 부음을 받습니다. 한편으로는 창피하지만 60세에도 내치지 않으시고 사용하시려고 기름을 부으시는 하나님의 은총에 그저 감사할 따름입니다. 아브라함도 창세기 12장에 하나님의 부르심에 순종하여 화란의... ,https://www.cts.tv/mission300/detail_mission/484/7261,https://www.cts.tv/mission300/detail_mission/484/7261,"Wed, 17 Aug 2022 09:28:00 +0900"
6,"드럼세탁기 또 '펑'…""구매 4개월, 면 빨래 도중 유리문 산산조각""","그러면서 ""유리를 문에 붙일 때 붙이는 면에 이물질이나 기름 성분이 있으면 접착력이 약해진다. 제조 과정에서 이런 실수가 있지 않았을까 예상한다. 지난 폭발 사건 이후로 폭발 사례가 접수된 적 없다""고 전했다.",https://www.news1.kr/articles/4774974,https://n.news.naver.com/mnews/article/421/0006281331?sid=102,"Wed, 17 Aug 2022 09:22:00 +0900"
7,[최원준의 음식 사람] <64> 포항 물회,으뜸은 기름가자미 물회 - 집집이 다른 담근 장맛도 매력 - 고깃배에서 한 끼 때우던 음식 - 전국 먹거리로... 일명 ‘돈지 물회’라 부르는 ‘문치가자미 물회’와 ‘미주구리 물회’라 부르는 ‘기름가자미 물회’가... ,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0500&key=20220817.22014003720,https://n.news.naver.com/mnews/article/658/0000017571?sid=103,"Wed, 17 Aug 2022 03:02:00 +0900"
8,[ET] “한 마리 5990원”…말복에 ‘치킨 오픈런’ 한 시간 만에 동났다,"쓰는 닭의 크기부터 기름 등이 '마트표 치킨'과는 모두 다르다는 겁니다. 여기에 프랜차이즈 매장을 운영하는데 들어가는 임대료, 인건비도 빼놓을 수 없다고 설명합니다. 치킨값이 고공행진을 하는 데는 대형... ",https://news.kbs.co.kr/news/view.do?ncd=5534062&amp;ref=A,https://n.news.naver.com/mnews/article/056/0011321685?sid=102,"Tue, 16 Aug 2022 18:01:00 +0900"
9,"""부자 감세 해주고 나라 재산 팔아서 메꾸네""",이동주 더불어민주당 의원은 지난 11일 한국자산관리공사(캠코)에서 제출받은 '매각확대 추진 국유재산 항목'을 근거로 매각추진 국유재산 9곳 가운데 6곳이 서울 강남구에 위치 건물이라고 논란에 기름을 부었다.... ,http://www.bigtanews.co.kr/news/articleView.html?idxno=11529,http://www.bigtanews.co.kr/news/articleView.html?idxno=11529,"Tue, 16 Aug 2022 10:58:00 +0900"
10,"'중국발 악재'에도 美증시 'UP', 유가 80달러대 '뚝↓'[뉴욕마감]","대신 기름을 사용해 난방을 할 수 있다""고 밝혔다. 러시아가 서방의 경제재제에 대한 보복조치로 유럽에 대한 천연가스 판매 통제를 더욱 강화함에 따라, 유럽의 전력회사들은 가스를 대체하기 위해 더 많은 기름을... ",http://news.mt.co.kr/mtview.php?no=2022081606522666192,https://n.news.naver.com/mnews/article/008/0004783133?sid=101,"Tue, 16 Aug 2022 06:58:00 +0900"
11,WTI 유가 80달러대로 '뚝↓'…더 떨어질까?,"대신 기름을 사용해 난방을 할 수 있다""고 밝혔다. 러시아가 서방의 경제 제재에 대한 보복조치로 유럽에 대한 천연가스 판매 통제를 더욱 강화함에 따라, 유럽의 전력회사들은 가스를 대체하기 위해 더 많은 기름을... ",http://news.mt.co.kr/mtview.php?no=2022081606175122374,https://n.news.naver.com/mnews/article/008/0004783127?sid=101,"Tue, 16 Aug 2022 06:22:00 +0900"
12,[인터뷰] ‘1마리 6990원’ 당당치킨 개발자 “맛이 심심하다고? 그게 비결”,지날수록 기름기가 빠지면서 느끼하고 퍽퍽해진다. 소금이 많이 들어갈수록 삼투압(액체가 저농도에서... 염지를 강하게 하면 바로 먹을 땐 맛있지만 시간이 지나면 기름이 빠지면서 느끼하고 퍽퍽해진다. 염지를 약하게... ,https://biz.chosun.com/distribution/channel/2022/08/16/IOAFWQ3LHJHBTJZ3Z6F3RS26JA/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000834261?sid=101,"Tue, 16 Aug 2022 06:01:00 +0900"
13,"정유 4사, 상반기에만 12조 벌어 '역대 최대'…'횡재세' 논란 재점화","많은 분이 치솟는 기름값에 ""차 놓고 걸어 다닐 판""이라며 힘들어했는데요. 같은 기간 국내 4대 정유사는... 이걸 감안하면 정유사는 기름을 팔면 팔수록 정제마진에 따른 이익도 더 커졌던 것이죠. 그래서 정유사가 일정... ",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12070823,https://n.news.naver.com/mnews/article/437/0000309868?sid=101,"Mon, 15 Aug 2022 14:21:00 +0900"
14,.내가 너를 지명하여 불렀나니... [짐바브웨 김문식 선교사],되어서야 기름 부음을 받습니다. 한편으로는 창피하지만 60세에도 내치지 않으시고 사용하시려고 기름을 부으시는 하나님의 은총에 그저 감사할 따름입니다. 아브라함도 창세기 12장에 하나님의 부르심에 순종하여 화란의... ,https://www.cts.tv/mission300/detail_mission/330/7258,https://www.cts.tv/mission300/detail_mission/330/7258,"Mon, 15 Aug 2022 11:46:00 +0900"
15,"[전국 오늘의 날씨 및 내일날씨]오후부터 장마전선 영향 강한 비, 경기동부, ...",물이 빠져나가고 있을 때에는 기름이나 동물 사체 등 오염된 경우가 많으므로 물에서 멀리 떨어져 있도록 합니다. 수돗물이나 저장되었던 식수는 오염 여부를 확인한 후에 사용합니다. 침수된 음식이나 재료는... ,http://www.jejuilbo.net/news/articleView.html?idxno=188766,http://www.jejuilbo.net/news/articleView.html?idxno=188766,"Mon, 15 Aug 2022 07:36:00 +0900"
16,기후변화 경제학자 이지웅 교수 “그린플레이션? 비용 감당 없는 탄소 중립 달...,"“탄소세 도입됐다면 기름 값 2000원이었을 것 지구 평균 온도 2도 올라가면  GDP 감소” 친환경 사회로 변모하기 위해 노력할 수록 치러야 하는 전반적인 비용이 오르고, 이로 인해 물가 상승을 유발한다는... ",https://biz.chosun.com/policy/policy_sub/2022/08/15/IKT4W7AT4JGB5FSYD5J22ZAGG4/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000834139?sid=101,"Mon, 15 Aug 2022 06:01:00 +0900"
17,기름값 6주째 하락… 경유값 역전은 여전,국제유가 하락으로 기름값이 6주 연속 하락세를 이어 간 끝에 전국 휘발유 평균 가격이 리터(ℓ)당 1794.06원까지 떨어진 14일 한 시민이 서울 서초구 만남의광장 셀프주유소에서 차에 기름을 넣고 있다. 이날 휘발유... ,https://www.seoul.co.kr/news/newsView.php?id=20220815015009&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003294443?sid=101,"Mon, 15 Aug 2022 05:03:00 +0900"
18,생존위협 VS 물가안정… 6990원 당당치킨 논란,"한 치킨 전문점 운영자는 “프랜차이즈 본사에서 자회사를 만들어 생닭, 기름, 양념까지 전부 도매가격보다 비싸게 판매하는 지금의 구조로는 자영업자가 가격 경쟁에서 살아남기 힘들다. 구조 개혁이 없다면 이... ",https://news.kmib.co.kr/article/view.asp?arcid=0924259254&code=11151400&cp=nv,https://n.news.naver.com/mnews/article/005/0001546463?sid=101,"Mon, 15 Aug 2022 04:11:00 +0900"
19,“6990원 치킨 응원합니다” 고물가에 소비자가 변했다,"한 치킨 전문점 운영자는 “프랜차이즈 본사에서 자회사를 만들어 생닭, 기름, 양념까지 전부 도매가격보다 비싸게 판매하는 지금의 구조로는 자영업자가 가격경쟁에서 살아남기 힘들다. 구조 개혁이 없다면 이... ",https://news.kmib.co.kr/article/view.asp?arcid=0017372442&code=61141111&cp=nv,https://n.news.naver.com/mnews/article/005/0001546349?sid=101,"Sun, 14 Aug 2022 17:48:00 +0900"
20,"[전국 오늘 및 내일날씨]8호 태풍 메아리 현재 위치 및 경로, 내일오후부터 장...",물이 빠져나가고 있을 때에는 기름이나 동물 사체 등 오염된 경우가 많으므로 물에서 멀리 떨어져 있도록 합니다. 수돗물이나 저장되었던 식수는 오염 여부를 확인한 후에 사용합니다. 침수된 음식이나 재료는... ,http://www.economytalk.kr/news/articleView.html?idxno=224848,http://www.economytalk.kr/news/articleView.html?idxno=224848,"Sun, 14 Aug 2022 17:30:00 +0900"
21,[경다방] 전세계에서 보조금 가장 많이 준다?…배터리 교환에서 화재까지 전기...,□ 권용주: 기름 넣을 때는 주차와 충전이 없잖아요. ■ 안보라: 예. □ 권용주: '정차'와 '주유'가 있지. ■ 안보라: 그렇죠. □ 권용주: 여기는 '주차'와 '충전'이거든요. ■ 안보라: 계속…. 그렇죠. □ 권용주: 그러니까... ,https://www.ytn.co.kr/_ln/0102_202208141159114886,https://n.news.naver.com/mnews/article/052/0001777135?sid=101,"Sun, 14 Aug 2022 11:59:00 +0900"
22,"[전국 오늘의 날씨]수도권 내일까지 가끔 비, 8호 태풍 메아리 도쿄 강타, 2차...",물이 빠져나가고 있을 때에는 기름이나 동물 사체 등 오염된 경우가 많으므로 물에서 멀리 떨어져 있도록 합니다. 수돗물이나 저장되었던 식수는 오염 여부를 확인한 후에 사용합니다. 침수된 음식이나 재료는... ,http://www.economytalk.kr/news/articleView.html?idxno=224847,http://www.economytalk.kr/news/articleView.html?idxno=224847,"Sun, 14 Aug 2022 08:40:00 +0900"
23,"[전국 오늘의 날씨]8호 태풍 메아리 도쿄 강타, 2차장마(가을장마) 언제까지?",물이 빠져나가고 있을 때에는 기름이나 동물 사체 등 오염된 경우가 많으므로 물에서 멀리 떨어져 있도록 합니다. 수돗물이나 저장되었던 식수는 오염 여부를 확인한 후에 사용합니다. 침수된 음식이나 재료는... ,http://www.jejuilbo.net/news/articleView.html?idxno=188762,http://www.jejuilbo.net/news/articleView.html?idxno=188762,"Sun, 14 Aug 2022 07:46:00 +0900"
24,"[내일 날씨]2차장마(가을장마) 영향 오늘~내일 전국 대부분 지역 비, 8호 태풍...",물이 빠져나가고 있을 때에는 기름이나 동물 사체 등 오염된 경우가 많으므로 물에서 멀리 떨어져 있도록 합니다. 수돗물이나 저장되었던 식수는 오염 여부를 확인한 후에 사용합니다. 침수된 음식이나 재료는... ,http://www.economytalk.kr/news/articleView.html?idxno=224844,http://www.economytalk.kr/news/articleView.html?idxno=224844,"Sat, 13 Aug 2022 22:18:00 +0900"
25,"""車는 말썽 일으키지 않아서""…'불매타격' 일본차, 중고차값 비싸져 [세상만車...",연비와 내구성이 시세에 영향 올해는 상반기에 극심했던 기름 값 폭등으로 연비 좋은 친환경 차량에 대한 관심이 높아진 게 중고 일본차 시세를 끌어올린 것으로 분석된다. 여기에 전기차 판매 급증으로 충전 문제가... ,https://premium.mk.co.kr/view.php?no=32322,https://n.news.naver.com/mnews/article/009/0005004168?sid=103,"Sat, 13 Aug 2022 20:31:00 +0900"
26,“손해 본다” “안 본다”…치킨 가격의 진실은?,""" 여기다 홈플러스 측에서 ""손해보고 파는 것 아니다""고 밝혀 치킨 적정 가격 논쟁에 기름을 부었습니다. 일부 소비자들은 ""요즘 프랜차이즈 치킨은 넘지 말아야 할 가격 선을 넘었다"", ""더 이상 배달 시켜 먹지 말자""며... ",http://www.ichannela.com/news/main/news_detailPage.do?publishId=000000309466,https://n.news.naver.com/mnews/article/449/0000232026?sid=101,"Sat, 13 Aug 2022 19:31:00 +0900"
27,[백브리핑] 수해 현장서 김성원 '역대급 망언'…이게 다가 아니었다?,닭의 크기부터 튀기는 기름까지 마트와는 질이 다르다는 겁니다. 방금 튀긴 질 좋은 치킨을 집에서 바로 즐길 수 있다는 장점도 있죠. 어쨌거나 세상이 좀 더 소비자 중심으로 바뀐 걸까요. 12년 전엔 정부가 규제 움직임... ,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12070677,https://n.news.naver.com/mnews/article/437/0000309750?sid=100,"Sat, 13 Aug 2022 19:26:00 +0900"
28,밤바다 보고 끝? 이걸 먹어야 여수 여행 제대로 한 겁니다,"""전어는 고기에 가시가 많지만, 육질이 부드럽고 씹어 먹기에 좋으며 기름이 많아 맛이 좋다. 상인들이... 기름진 전어회는 된장 양념과 가장 잘 어울리기 때문에 된장 양념에 먹는다. ▲  전어구이는 전어 몸에 칼집을 내어... ",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002856962&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002362889?sid=103,"Sat, 13 Aug 2022 18:28:00 +0900"
29,"[전국 내일날씨]8호 태풍 메아리 도쿄 상륙, 오늘~내일 전국 대부분 지역 비,...",물이 빠져나가고 있을 때에는 기름이나 동물 사체 등 오염된 경우가 많으므로 물에서 멀리 떨어져 있도록 합니다. 수돗물이나 저장되었던 식수는 오염 여부를 확인한 후에 사용합니다. 침수된 음식이나 재료는... ,http://www.jejuilbo.net/news/articleView.html?idxno=188758,http://www.jejuilbo.net/news/articleView.html?idxno=188758,"Sat, 13 Aug 2022 16:46:00 +0900"
30,우크라 떠난 ‘생명 살릴 곡물’은 굶주림을 돕지 않는다,식량 부족을 누그러뜨리기 위한 것이라지만 지금까지 풀려난 물량의 대부분은 옥수수이고 콩과 해바라기기름이 일부 포함됐다. 우크라이나가 작년에 수확한 밀은 이미 2월 전쟁이 시작되기 전에 수출한 까닭도 있다.... ,https://www.hani.co.kr/arti/international/international_general/1054610.html,https://n.news.naver.com/mnews/article/028/0002602248?sid=104,"Sat, 13 Aug 2022 09:47:00 +0900"
31,"당당치킨 대박에도…대형 치킨 3사 ""매출 영향 전혀 없다""","판매가 6990원에서 닭고기(9~10호) 4000원, 기름·파우더 등 원부자재 1000~1500원 등을 뺀 금액이다. 이를 단순 계산하면 홈플러스는 당당치킨을 통해 지금까지 총 6억 원을 벌어 들인 셈이다. 홈플러스의 전략이 먹히자... ",https://www.sedaily.com/NewsView/269S4ULVVX,https://n.news.naver.com/mnews/article/011/0004087293?sid=101,"Sat, 13 Aug 2022 08:14:00 +0900"
32,[영상] ‘6000원대 치킨’ 논쟁 과열…“을과 을의 싸움 안돼”,"예를 들어 임대료가 뛴다든지, 기름 가격이 뛴다든지, 라이더 배달료가 뛴다든지….” 실제로 1인당 연간 닭고기 소비량(2020농촌진흥청 자료)은 2017년 14.57kg에서 2020년 15.77kg로 1.2kg 증가했지만 정작 닭을 사육하는... ",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20220813.99099003647,https://n.news.naver.com/mnews/article/658/0000017361?sid=102,"Sat, 13 Aug 2022 07:10:00 +0900"
33,"이것은 크루즈인가, 버스인가… 차표 한장 손에 들고 올라타니 광활한 서해바...",“여름휴가를 이용해 인천 사는 친척집을 찾았다가 아이가 2층 버스를 타보고 싶다고 노래를 불러 시티투어버스 여행을 하게 됐다”는 최영주(42·대전)씨네 가족부터 “기름 값이 많이 올라 오랜만에 운전대 놓고 단짝... ,https://www.chosun.com/national/weekend/2022/08/13/6EOWBLMASJEETEE4EI5LVGCL74/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003709684?sid=102,"Sat, 13 Aug 2022 03:02:00 +0900"
34,“팔토시 착용”…6990원 ‘당당치킨’ 만드는 주방 공개됐다,"사진을 보면 주방 조리대마다 기름에 튀겨낸 치킨이 올려져 있고, 이미 포장을 마친 치킨과 포장 작업 중인 치킨도 보인다. 조리복을 갖춰 입은 주방 직원이 카메라를 등진 채 작업에 몰두하는 모습도 담겼다. 사진을 본... ",https://www.seoul.co.kr/news/newsView.php?id=20220812500176&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003294221?sid=103,"Fri, 12 Aug 2022 22:10:00 +0900"
35,구미서 휘발유가 1200원 대?…마주 본 두 주유소의 치킨게임,온라인 상에는 이들 주유소에서 기름을 넣었다는 인증샷부터 기름값이 이렇게 내려갈 수 있는게 궁금하다는 의견들이 오가고 있습니다. 채널A 뉴스 배유미입니다. 영상취재 : 김건영 영상편집 : 방성재,http://www.ichannela.com/news/main/news_detailPage.do?publishId=000000309353,https://n.news.naver.com/mnews/article/449/0000232002?sid=102,"Fri, 12 Aug 2022 20:03:00 +0900"
36,"상반기 떼돈 번 정유 4사, '횡재세' 도입 '기금 출연' 압박에 진땀",따라서 최근 국내 기름 값 하락세는 유류세 인하와 국제 유가 하락세에 있는 것이지 정유업계의 역할을 찾기 어렵다는 지적이 나온다. 국내 정유업계가 고물가에 편승해 잇속만 챙겼다는 조사 결과도 있다. 사단법인... ,http://www.bizhankook.com/article/24251,http://www.bizhankook.com/article/24251,"Fri, 12 Aug 2022 17:30:00 +0900"
37,당당한 듯 당당하지 않은 홈플러스 ‘당당치킨’,"한 마리를 튀기는 데 사용하는 기름은 2,300원, 여기에 함께 제공하는 치킨 무, 소스, 박스 포장 비용이 2,500원 정도 들어간다. 치킨 한 마리를 포장하는 데 재료비만 1만 850원이다. 프랜차이즈 가맹점 특성상, 할인 행사를... ",https://vop.co.kr/A00001617829.html,https://vop.co.kr/A00001617829.html,"Fri, 12 Aug 2022 15:22:00 +0900"
38,[취재썰] 치킨은 죄가 없다,"'마트표 치킨'과는 한마디로 쓰는 닭의 크기부터 기름 등이 모두 다르다는 겁니다. 여기에 프랜차이즈 매장을 운영하는데 들어가는 임대료, 인건비도 빼놓을 수 없다는 설명입니다. 10일 〈고물가에 커지는 '반값치킨... ",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12070547,https://n.news.naver.com/mnews/article/437/0000309612?sid=101,"Fri, 12 Aug 2022 14:22:00 +0900"
39,그때 그때 달라요?.. 마트치킨 골목상권 침해 기준 오락가락,"게다가 가맹점주들이 사용하는 기름, 부자재 등 모든 제품들이 가맹점 본사의 제품을 써야 한다는 점에서 가맹점 본부의 폭리는 비판 대상이다. 게다가 지난 2010년 롯데마트의 '통큰치킨'으로 비판받았던 '골목상권... ",https://www.straightnews.co.kr/news/articleView.html?idxno=215223,https://www.straightnews.co.kr/news/articleView.html?idxno=215223,"Fri, 12 Aug 2022 11:14:00 +0900"
40,여수에 물들다... 어서와! 여수 밤바다는 처음이지,"""전어는 고기에 가시가 많지만, 육질이 부드럽고 씹어 먹기에 좋으며 기름이 많아 맛이 좋다. 상인들이... 기름진 전어회는 된장양념과 가장 잘 어울리기 때문에 된장양념에 먹는다. ▲전어구이는 전어 몸에 칼집을 내어... ",http://www.netongs.com/news/articleView.html?idxno=309711,http://www.netongs.com/news/articleView.html?idxno=309711,"Fri, 12 Aug 2022 09:42:00 +0900"
41,침수되면 수리비만 차 1대 값… 고유가에도 망설여지는 전기차,기름 한방울 나지 않는 대한민국에서 국제유가는 언제나 전 산업에 걸친 불안 요소다. 자동차업계도... 전기차에 대한 관심이 높아지는 이유는 기름을 태우지 않고 달리는 친환경차라는 장점도 있지만 출·퇴근용... ,http://moneys.mt.co.kr/news/mwView.php?no=2022081116391638921,https://n.news.naver.com/mnews/article/417/0000842168?sid=103,"Fri, 12 Aug 2022 06:50:00 +0900"
42,"""6990원도 남는다"" vs ""생닭만 4500원""… 치킨값 진실은?","반죽, 기름, 가스비, 전기세, 포장비, 염지 비용에 부가세 빼면 300원정도 남나 보다""고 말했다. 그는 ""마트에서 치킨만 사 가는 사람은 거의 없다""라며 ""1만~2만원이라도 더 지출하면 마트는 무조건 남는 장사""라고... ",http://moneys.mt.co.kr/news/mwView.php?no=2022081114583923788,https://n.news.naver.com/mnews/article/417/0000842157?sid=101,"Fri, 12 Aug 2022 06:24:00 +0900"
43,"실수요자, 하락장이 ‘호기’… 고점 대비 10~20% 저점 때 매수 타이밍[임창용...",우리나라뿐만 아니라 전 세계 주요 나라들이 코로나19 팬데믹 극복을 위해 투입한 막대한 유동성은 집값 폭등에 기름을 부은 격이 됐다. 아파트 거래가 얼어붙고 값이 하락세에 접어들었다는 건 실수요자에게 내 집... ,https://www.seoul.co.kr/news/newsView.php?id=20220812023007&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003294054?sid=110,"Fri, 12 Aug 2022 05:04:00 +0900"
44,"[사설]한풀 꺾인 글로벌 인플레, 한국은 안심 아직 이르다",추석을 앞두고 주요 농산물 값이 폭등하는 상황에 기름을 부은 격이다. 소비자물가 상승률이 지난달 6.3%에서 이달에는 7%대로 높아질 것이라는 예상이 나온다. 게다가 미 연준의 2연속 자이언트 스텝으로 미국의... ,http://www.edaily.co.kr/news/newspath.asp?newsid=01151286632426664,https://n.news.naver.com/mnews/article/018/0005289976?sid=110,"Fri, 12 Aug 2022 05:01:00 +0900"
45,'한 푼이라도 아끼자'…MZ세대 '무지출 챌린지' 확산,"도시락을 싸들고 출퇴근하며 하루 약 1만 원의 식비를 절약하고, 자동차 대신 대중교통을 이용하며 월 약 10만 원의 기름 값을 아끼고 있다. 또 회사 내 구비된 인스턴트 커피를 마시며 매달 커피값으로 지출하던 9만여... ",http://www.joongboo.com/news/articleView.html?idxno=363553867,http://www.joongboo.com/news/articleView.html?idxno=363553867,"Thu, 11 Aug 2022 20:02:00 +0900"
46,가짜 토종닭과 가짜 국산 쇠고기,놓아서 기른 방사 토종닭은 삶은 국물이 노란 국물에 기름이 동동 떠 있는 것이 특징이다. 그런데 폐계도 역시 노란 국물에 기름이 동동 떠 있다는 것이다. 그러다 보니 소비자들은 식별하기가 쉽지 않다. 놓아 기른... ,http://www.newsgn.com/333352,http://www.newsgn.com/333352,"Thu, 11 Aug 2022 18:14:00 +0900"
47,"축산생산자단체 ""밥상물가 잡기 전에 국내 축산업부터 무너질라""","이어 ""러시아-우크라이나 전쟁과 미국과 중국의 패권경쟁은 현재 식량전쟁시대에 살고 있음을 말해준다""라며 ""사람은 반도체나 기름이 없어도 살지만 식량이 없으면 죽는다""고 경고했다. 이들은 대회가 끝난 뒤... ",http://www.ntoday.co.kr/news/articleView.html?idxno=93283,http://www.ntoday.co.kr/news/articleView.html?idxno=93283,"Thu, 11 Aug 2022 18:00:00 +0900"
48,"사면초가 낙농가, 아스팔트로 뛰쳐나와","낙농가민심에 기름을 부은 꼴이라고 밝혔다. 낙농진흥회 '원유의 생산 및 공급규정'에 따라 통계청 우유생산비(5월 24일) 발표일로부터 1개월 이내 '원유가격 조정 협상위원회'를 구성(학계1, 생산자3, 수요자3)해, 올해... ",http://www.amnews.co.kr/news/articleView.html?idxno=50785,http://www.amnews.co.kr/news/articleView.html?idxno=50785,"Thu, 11 Aug 2022 16:30:00 +0900"
